ID,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
00136162,4,5,3,3,$12.00,$8.00,$8.80,$8.33,18,32,15,30,30,6,13,11,A,1,41,69,F,U,$52900,43,$38445
00136193,2,3,0,1,$25.00,$20.00,$15.00,,18,45,13,28,30,6,6,11,A,0,36,43,M,H,$44600,27,$37423
00136192,2,3,2,3,$15.00,$12.50,$10.00,$12.50,18,42,11,30,30,5,13,12,A,0,38,49,F,U,$74400,28,$37423
00136250,4,14,1,7,$12.00,$10.50,$9.86,$10.00,19,86,13,34,66,6,16,25,S,1,12,44,F,U,$130100,23,$61366
00136224,1,1,1,1,$20.00,$20.00,$20.00,$20.00,23,23,8,18,17,3,7,6,N,0,17,,F,H,$85300,29,$61366
00136217,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,12,45,F,H,$90700,26,$61366
00136214,6,13,5,7,$5.00,$6.33,$5.23,$6.20,18,85,6,21,43,4,13,21,A,1,17,,F,U,$106300,23,$61366
00136213,7,15,3,7,$10.00,$10.00,$10.47,$10.00,18,81,13,35,54,6,17,24,A,1,17,27,F,U,$106300,23,$61366
00014630,1,5,0,2,$15.00,$15.00,$11.60,,18,53,11,25,54,4,4,12,A,0,12,,M,U,$83200,26,$0
00136262,3,6,1,2,$15.00,$14.33,$10.33,$13.00,18,52,13,34,42,6,16,18,A,1,16,32,M,H,$71900,39,$53070
00136282,4,5,2,2,$15.00,$15.00,$14.00,$15.00,18,33,13,32,32,6,15,13,A,0,11,44,M,H,$100400,27,$71317
00136298,1,9,0,6,$32.00,$32.00,$18.56,,26,126,11,31,63,5,5,28,A,1,52,68,U,U,$46000,26,$0
00136300,1,5,1,4,$20.00,$20.00,$12.80,$20.00,18,54,13,32,43,6,15,17,A,1,41,,F,U,$46500,25,$0
00136306,2,20,1,13,$20.00,$20.00,$10.65,$20.00,20,128,13,30,76,6,13,30,S,1,52,78,F,U,$36000,11,$29480
00136320,4,31,3,16,$25.00,$19.75,$19.65,$18.00,25,123,13,34,79,6,17,34,A,1,43,60,M,H,$47600,44,$42652
00136307,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,11,16,14,5,7,6,F,0,46,,M,H,$61700,31,$42652
00136073,1,2,0,1,$20.00,$20.00,$13.00,,18,45,10,18,22,4,4,7,A,0,21,39,F,U,$86500,0,$0
00172064,4,4,3,3,$16.00,$16.00,$16.00,$15.67,16,33,13,31,29,6,14,12,A,0,00,57,F,H,$132300,0,$72869
00004775,2,17,0,2,$12.00,$11.00,$8.94,,18,126,19,39,86,6,6,34,A,0,12,63,M,H,$114900,33,$67682
00136344,1,4,1,3,$20.00,$20.00,$14.00,$20.00,18,64,12,29,44,6,13,16,A,0,12,53,F,H,$123700,22,$67682
00136339,2,3,0,1,$15.00,$10.00,$7.67,,18,41,11,26,27,4,4,10,A,0,12,53,F,H,$123700,22,$67682
00136353,3,3,3,3,$10.00,$12.00,$12.00,$12.00,22,29,12,26,24,6,13,11,A,0,46,,F,H,$97700,35,$72875
00136212,3,8,2,6,$10.00,$10.00,$8.63,$10.00,16,74,15,28,40,6,12,17,A,1,12,,F,U,$96200,23,$0
00136389,5,16,2,7,$8.00,$7.40,$7.94,$7.50,16,101,13,33,73,5,14,28,S,1,23,77,F,U,$113800,78,$68782
00136370,2,9,2,9,$15.00,$15.00,$9.67,$15.00,22,92,13,29,47,6,14,23,A,1,24,,M,U,$160400,70,$0
00191587,2,19,1,9,$25.00,$29.50,$15.32,$34.00,15,129,13,30,75,5,14,32,A,1,00,,M,U,$0,23,$68782
00189208,1,4,0,3,$25.00,$25.00,$15.25,,18,70,4,12,23,2,2,12,E,0,29,,F,U,$155700,65,$0
00136395,2,8,2,3,$15.00,$13.00,$8.00,$13.00,18,53,13,33,43,6,15,17,A,0,44,75,M,H,$137800,23,$59163
00136413,2,3,0,1,$20.00,$15.00,$13.33,,18,45,12,29,32,6,6,13,A,0,12,69,M,H,$94700,36,$60111
00136409,3,5,2,2,$10.00,$5.67,$6.60,$6.00,18,29,12,26,24,6,13,11,A,0,24,77,F,H,$84400,32,$60111
00136403,1,1,0,0,$15.00,$15.00,$15.00,,20,20,8,15,12,3,3,5,F,0,18,65,M,H,$88500,38,$60111
00136402,1,1,1,1,$20.00,$20.00,$20.00,$20.00,20,20,10,17,15,4,7,6,F,0,11,39,M,H,$169500,36,$60111
00190708,2,8,1,4,$20.00,$17.00,$12.25,$20.00,21,77,13,31,52,6,14,20,A,1,15,81,F,U,$118600,29,$60111
00001538,1,3,1,1,$25.00,$25.00,$25.00,$25.00,24,50,12,27,32,6,13,12,A,0,13,,M,H,$181000,40,$50358
00136448,1,2,0,1,$50.00,$50.00,$26.50,,17,33,13,21,19,6,6,8,A,0,26,,M,U,$84000,30,$0
00136473,1,12,0,6,$25.00,$25.00,$23.58,,19,88,13,27,60,6,6,21,A,1,13,45,M,U,$217700,38,$50358
00136469,3,7,2,4,$23.00,$22.00,$16.43,$21.50,19,77,13,34,49,6,17,20,A,0,29,87,F,H,$118800,50,$50358
00136453,5,8,2,4,$7.00,$7.20,$6.00,$7.50,17,52,12,32,41,6,15,17,A,0,12,46,U,U,$87300,30,$0
00136447,4,5,3,4,$20.00,$15.75,$13.60,$14.33,21,42,13,32,37,6,15,16,A,0,26,80,F,U,$59400,33,$0
00136485,2,2,2,2,$25.00,$22.50,$22.50,$22.50,16,29,14,28,25,6,13,11,A,0,13,55,M,H,$277000,41,$144891
00135066,4,28,3,17,$13.00,$12.00,$8.25,$12.00,18,90,13,34,70,5,15,27,A,1,04,27,F,U,$355800,38,$144891
00011460,6,12,4,6,$11.00,$10.50,$8.92,$10.50,25,44,13,34,47,6,17,18,S,1,14,41,F,H,$136400,32,$81869
00187832,1,3,0,2,$15.00,$15.00,$10.33,,18,63,6,14,23,1,1,10,E,0,44,,F,U,$128300,26,$0
00136532,2,8,2,8,$50.00,$50.00,$27.88,$50.00,20,126,13,34,68,6,17,32,A,0,14,82,F,U,$139000,36,$0
00136530,3,15,2,11,$5.00,$5.67,$5.38,$6.00,16,125,12,27,65,4,9,25,S,1,14,53,F,H,$128200,31,$81869
00136520,5,15,4,10,$7.00,$6.40,$6.07,$6.75,17,75,11,31,56,5,15,23,S,1,15,86,M,H,$161000,30,$81869
00136510,1,2,0,1,$30.00,$30.00,$27.50,,26,41,10,31,34,5,5,14,A,0,12,51,M,H,$119500,28,$81869
00136508,4,6,2,3,$20.00,$20.25,$16.83,$20.00,26,41,10,29,33,5,15,14,A,1,14,52,F,U,$116000,34,$0
00132011,1,6,0,4,$15.00,$15.00,$8.00,,26,128,9,25,51,4,4,21,A,0,45,69,F,H,$116100,31,$81869
00015013,2,14,2,10,$6.00,$15.50,$9.14,$15.50,18,119,5,13,42,2,6,21,E,1,00,73,F,U,$307900,29,$110380
00136567,3,6,2,4,$20.00,$16.67,$11.17,$15.00,19,50,13,34,42,6,16,19,A,0,26,57,F,U,$73200,34,$48736
00136561,3,3,1,1,$27.00,$25.67,$25.67,$25.00,17,33,13,32,30,6,15,13,A,0,12,,M,H,$80900,29,$48736
00135145,3,3,2,2,$10.00,$8.33,$8.33,$7.50,15,21,13,20,18,5,8,7,N,0,11,,U,U,$121200,30,$0
00136588,2,2,2,2,$17.00,$16.00,$16.00,$16.00,16,29,10,23,22,4,10,9,A,0,15,67,M,H,$128700,43,$85733
00136584,3,9,1,2,$10.00,$7.33,$6.56,$7.00,18,86,12,29,49,6,14,21,A,0,34,70,M,H,$216900,33,$85733
00136618,5,8,4,6,$3.00,$4.40,$4.75,$3.00,20,76,10,27,43,5,11,16,S,1,35,68,M,H,$307900,41,$103154
00136622,3,11,2,7,$10.00,$10.00,$8.09,$10.00,24,113,11,30,62,5,14,26,A,0,35,81,M,H,$248400,31,$103154
00069088,4,9,1,2,$14.00,$12.50,$10.33,$12.00,18,62,14,35,50,6,16,20,A,0,11,59,M,U,$136400,31,$0
00136655,2,6,1,2,$19.00,$17.00,$13.00,$15.00,15,53,12,32,43,5,15,18,L,0,38,66,F,U,$108400,34,$68103
00005429,1,9,1,5,$20.00,$25.00,$20.67,$25.00,7,80,25,44,77,7,16,25,A,1,34,87,F,U,$108400,37,$68103
00187138,1,2,1,1,$100.00,$25.00,$62.50,$25.00,6,21,11,18,16,5,8,7,F,0,35,49,M,H,$137100,49,$68103
00136669,2,6,1,4,$35.00,$35.00,$23.33,$35.00,16,113,13,35,63,6,17,27,A,0,35,67,F,U,$95000,42,$0
00136675,2,5,1,3,$25.00,$25.00,$15.60,$25.00,26,64,11,30,47,5,14,18,A,0,12,47,M,H,$62600,32,$0
00136681,6,14,3,8,$4.00,$4.67,$5.36,$5.33,19,77,12,32,54,6,16,22,S,1,37,82,M,H,$61300,67,$0
00136816,8,10,4,5,$6.00,$7.00,$6.70,$7.25,18,41,13,33,33,6,16,15,S,1,08,74,F,U,$57400,29,$0
00136705,11,61,9,28,$5.00,$6.55,$6.57,$6.22,17,130,11,29,79,5,16,33,S,1,11,65,F,H,$115600,22,$36449
00136703,3,14,1,9,$12.00,$12.00,$11.50,$10.00,19,130,13,30,69,6,14,30,S,1,31,87,M,H,$55400,24,$36449
00136692,2,4,1,3,$16.00,$13.00,$9.50,$16.00,24,57,11,28,39,6,13,15,A,0,25,67,F,U,$76800,7,$36449
00136771,8,18,5,12,$5.00,$5.00,$4.72,$5.00,19,80,12,32,61,6,17,24,S,1,05,69,F,U,$82200,27,$51759
00136751,4,22,2,13,$20.00,$15.25,$7.30,$17.50,18,122,13,34,78,6,16,32,S,1,02,57,F,H,$85800,44,$51759
00136748,2,15,1,9,$10.00,$7.50,$5.47,$5.00,15,125,8,25,66,2,9,26,E,1,02,32,F,H,$96900,41,$51759
00136739,2,16,0,6,$16.00,$16.00,$12.50,,18,77,13,35,59,6,6,24,A,1,03,83,M,H,$82600,27,$51759
00136714,1,1,1,1,$25.00,$25.00,$25.00,$25.00,21,21,11,18,16,5,8,7,F,0,02,45,F,H,$96900,41,$51759
00135846,4,12,3,5,$10.00,$10.00,$9.17,$10.00,18,57,14,35,51,6,16,18,S,1,02,,F,U,$88800,33,$51759
00136769,3,5,1,2,$12.00,$12.33,$9.80,$15.00,18,57,13,28,41,6,13,16,A,0,02,72,M,H,$102300,28,$60281
00136765,7,8,4,5,$5.00,$5.29,$5.25,$5.00,18,40,12,33,35,6,16,15,S,1,12,51,F,H,$102300,25,$60281
00136764,2,2,1,1,$15.00,$12.50,$12.50,$10.00,18,33,10,25,23,4,10,9,A,0,03,69,F,H,$147300,24,$60281
00136763,6,6,3,3,$7.00,$8.00,$8.00,$9.67,19,32,12,29,30,6,14,12,A,0,02,47,F,H,$79300,21,$60281
00136476,4,13,3,9,$11.00,$12.25,$8.54,$11.00,24,122,11,32,64,6,16,27,A,1,26,87,U,H,$140600,40,$60281
00136786,3,14,2,8,$10.00,$10.67,$10.50,$11.00,19,76,13,33,59,6,16,23,S,1,14,53,M,H,$197200,30,$96052
00136880,4,6,1,1,$10.00,$5.50,$4.83,$5.00,15,32,13,24,24,5,9,8,A,0,18,,F,U,$55000,32,$31219
00136824,2,7,0,5,$15.00,$15.00,$12.86,,18,89,12,32,57,5,5,23,A,1,09,87,U,U,$71300,29,$0
00136805,1,1,1,1,$25.00,$25.00,$25.00,$25.00,21,21,11,18,16,5,8,7,F,0,08,31,M,H,$85300,36,$31219
00136801,1,4,1,4,$15.00,$15.00,$18.75,$15.00,25,44,11,21,22,5,10,11,A,0,07,77,F,U,$78400,26,$31219
00136856,5,10,4,7,$10.00,$11.40,$9.80,$11.75,16,56,15,36,50,6,16,19,A,1,02,57,M,H,$94900,45,$51306
00136854,3,4,1,2,$20.00,$18.67,$16.50,$24.00,18,41,13,33,36,6,15,14,A,0,02,55,F,H,$90600,46,$51306
00136841,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,10,14,13,4,6,5,F,0,02,48,M,H,$94900,45,$51306
00136883,11,17,6,8,$9.00,$3.55,$3.82,$3.67,18,45,13,34,39,6,16,16,S,1,21,67,M,H,$58100,37,$46504
00136895,5,5,2,2,$5.00,$7.60,$7.60,$5.00,16,32,14,28,25,6,12,10,A,0,06,64,M,U,$81100,52,$60325
00136892,1,1,1,1,$20.00,$20.00,$20.00,$20.00,16,16,11,16,14,5,7,6,F,0,03,43,M,H,$101600,24,$60325
00137523,3,7,3,6,$31.00,$27.67,$20.14,$27.67,21,112,13,31,51,6,15,22,A,1,23,85,M,H,$85100,79,$54751
00136922,8,26,3,9,$6.00,$6.38,$6.00,$6.67,17,68,13,35,61,6,17,23,S,1,12,80,F,H,$85100,29,$54751
00136913,3,3,2,2,$10.00,$8.67,$8.67,$8.00,15,24,11,20,19,5,9,8,N,0,18,51,M,H,$85100,26,$54751
00135429,9,31,6,16,$5.00,$5.00,$4.84,$5.00,17,89,12,31,65,6,17,26,S,1,12,,F,U,$79300,35,$0
00136932,1,1,1,1,$20.00,$20.00,$20.00,$20.00,24,24,7,17,15,3,7,6,N,0,18,41,M,H,$77700,34,$45766
00136976,2,22,1,11,$10.00,$10.00,$5.18,$10.00,19,128,11,30,72,4,12,29,A,1,18,37,F,H,$85300,38,$69228
00136963,1,10,0,2,$20.00,$20.00,$10.30,,19,56,13,31,50,6,6,19,A,1,12,36,F,H,$99200,32,$69228
00139757,4,4,2,2,$15.00,$11.75,$11.75,$12.50,18,30,13,27,25,6,12,10,A,0,37,68,M,U,$313300,44,$0
00135372,1,1,1,1,$28.00,$28.00,$28.00,$28.00,16,16,12,17,14,5,7,6,F,0,12,35,M,H,$140400,25,$78802
00135794,3,8,2,3,$25.00,$19.00,$16.63,$20.50,23,68,14,32,49,6,15,18,A,0,17,,F,U,$95900,19,$0
00189186,2,2,2,2,$50.00,$35.00,$35.00,$35.00,18,24,4,9,8,2,5,5,E,0,10,,M,U,$42200,0,$0
00131778,5,6,3,3,$6.00,$4.40,$4.33,$4.67,16,28,14,27,25,6,12,10,A,1,14,82,M,H,$57900,41,$52673
00137016,1,4,0,1,$25.00,$25.00,$11.75,,26,63,4,20,32,2,2,11,A,0,53,,F,H,$70100,62,$41250
00137021,9,15,4,6,$11.00,$10.33,$8.47,$9.00,15,44,12,34,42,6,17,17,S,1,53,74,F,H,$41300,58,$27880
00137024,3,4,2,3,$20.00,$12.00,$10.25,$8.00,18,45,12,30,36,6,14,14,A,0,44,,F,U,$77900,36,$0
00137052,2,5,0,1,$20.00,$15.00,$9.99,,19,61,13,32,44,6,6,18,A,0,53,,M,U,$62400,54,$0
00114350,3,12,1,3,$10.00,$9.33,$6.83,$12.00,7,81,20,38,58,7,16,23,F,0,53,,F,U,$62400,54,$0
00089226,2,3,0,0,$25.00,$15.00,$18.33,,18,31,13,27,26,6,6,10,A,0,35,35,M,H,$63000,31,$61426
00137068,5,9,2,4,$21.00,$18.60,$16.11,$18.50,15,74,13,35,56,6,17,23,A,0,39,39,M,U,$63000,36,$61426
00137076,2,5,0,1,$25.00,$22.50,$17.20,,19,90,13,31,53,6,6,22,A,0,39,57,F,H,$101800,22,$38984
00137071,1,1,1,1,$15.00,$15.00,$15.00,$15.00,21,21,8,15,14,3,6,5,F,0,39,47,F,H,$119900,26,$38984
00137078,1,1,1,1,$20.00,$20.00,$20.00,$20.00,24,24,7,17,16,3,7,6,N,0,35,66,M,H,$185200,46,$70679
00137095,1,2,0,1,$25.00,$25.00,$22.50,,26,41,9,29,31,4,4,13,A,0,45,,M,H,$58900,35,$33211
00103453,2,2,1,1,$15.00,$12.50,$12.50,$10.00,15,29,10,23,22,4,10,9,A,0,53,73,M,U,$101100,31,$50303
00137463,1,4,1,3,$16.00,$16.00,$11.50,$16.00,21,45,13,32,37,6,15,15,A,0,29,,F,U,$66500,35,$50303
00137425,7,14,4,8,$10.00,$11.14,$9.86,$12.75,18,125,15,34,65,6,15,25,A,1,29,,F,U,$78000,47,$0
00137129,4,8,2,4,$10.00,$9.00,$7.00,$8.50,19,81,12,32,50,6,15,20,A,0,28,75,F,U,$59400,25,$50303
00137127,3,12,2,8,$20.00,$15.00,$9.25,$12.50,21,79,12,33,56,6,16,23,S,1,18,74,F,U,$86300,34,$50303
00176506,2,11,1,4,$10.00,$11.00,$9.00,$12.00,15,62,13,33,52,6,15,20,S,1,53,73,M,U,$55000,44,$26675
00137157,1,7,0,5,$15.00,$15.00,$11.43,,17,123,11,27,58,4,4,26,A,1,52,62,F,H,$71200,12,$28316
00137155,2,13,1,8,$10.00,$10.00,$8.85,$10.00,15,93,12,31,61,5,13,23,A,1,52,87,F,H,$71200,12,$28316
00137216,1,5,0,3,$27.00,$27.00,$21.40,,18,78,13,31,52,6,6,22,A,0,21,59,F,H,$55300,45,$39240
00137273,2,21,2,13,$10.00,$10.00,$6.38,$10.00,24,120,6,15,49,3,9,24,A,1,29,84,M,H,$57400,48,$39240
00137243,2,15,1,7,$15.00,$13.50,$9.07,$15.00,22,113,6,21,54,3,10,23,A,1,29,82,F,H,$82900,55,$39240
00137229,2,11,2,7,$100.00,$77.50,$27.27,$77.50,16,99,14,36,69,6,17,28,A,1,00,80,M,H,$66000,0,$39240
00137184,2,2,1,1,$15.00,$10.00,$10.00,$15.00,21,30,10,21,21,4,8,7,A,0,29,87,M,H,$84700,67,$39240
00137174,7,7,4,4,$11.00,$9.71,$9.71,$10.50,15,29,14,30,27,6,14,12,A,1,29,69,F,U,$50200,38,$0
00137159,1,1,1,1,$15.00,$15.00,$15.00,$15.00,15,15,7,9,9,2,3,3,E,0,29,65,F,H,$80800,47,$39240
00137126,5,12,2,7,$5.00,$5.00,$5.00,$5.00,16,77,11,31,53,6,15,21,A,1,33,17,F,H,$61900,52,$39240
00006365,2,18,1,10,$14.00,$13.00,$9.61,$14.00,21,126,15,34,80,5,14,32,A,1,33,78,F,U,$54800,46,$39240
00013202,1,4,1,1,$25.00,$15.00,$22.50,$15.00,6,20,29,34,36,6,8,8,F,0,29,82,F,H,$57400,48,$39240
00186206,3,12,2,7,$16.00,$13.33,$12.50,$12.50,4,65,27,47,69,8,19,23,S,1,29,80,M,U,$69400,69,$0
00188106,2,14,1,8,$25.00,$25.00,$16.43,$25.00,18,112,7,15,44,2,6,20,E,0,26,,F,U,$70800,48,$0
00082771,6,14,4,8,$5.00,$8.67,$7.07,$5.00,21,77,13,34,83,6,16,34,A,1,18,71,M,U,$84500,53,$39240
00137417,4,13,3,8,$17.00,$15.50,$11.31,$15.00,19,69,13,35,61,6,17,23,S,1,43,,F,U,$51100,20,$0
00014964,3,22,2,8,$10.00,$11.67,$11.59,$12.50,4,123,29,43,95,5,11,21,A,1,44,79,F,H,$103100,32,$43244
00076894,2,5,1,2,$25.00,$20.00,$12.40,$25.00,22,53,13,34,43,6,16,18,A,0,16,26,F,H,$83300,47,$32984
00177321,5,37,3,18,$10.00,$9.40,$7.73,$9.00,26,129,12,31,83,4,14,33,A,1,30,61,U,U,$82800,38,$0
00137294,3,3,2,2,$15.00,$15.67,$15.67,$16.00,18,24,14,25,23,6,11,9,N,0,52,,F,U,$55900,19,$0
00189822,1,16,0,9,$15.00,$15.00,$9.63,,25,128,9,28,67,4,4,28,A,1,30,,M,U,$63800,21,$34414
00009265,2,28,1,12,$10.00,$11.00,$10.61,$12.00,18,126,21,39,111,6,13,29,S,1,22,82,M,H,$94800,45,$34414
00137348,2,14,2,8,$17.00,$16.50,$10.50,$16.50,21,125,13,32,73,6,17,31,A,1,30,56,F,U,$46100,24,$0
00137353,3,15,1,8,$6.00,$12.33,$11.13,$13.00,16,122,12,32,74,5,15,33,S,1,30,73,F,U,$41000,42,$34414
00137345,1,12,0,8,$17.00,$17.00,$10.67,,18,105,12,30,70,5,5,27,A,1,24,24,F,H,$87800,42,$34414
00137334,3,8,1,4,$11.00,$10.33,$9.38,$11.00,17,69,13,27,47,6,12,17,S,1,28,73,M,H,$71000,59,$34414
00137333,4,11,0,3,$5.00,$5.75,$5.18,,18,69,12,32,52,6,6,20,A,0,23,17,M,U,$67500,39,$34414
00137382,3,15,3,9,$10.00,$10.67,$9.07,$10.67,24,123,11,29,74,5,14,32,A,1,52,25,M,H,$76300,13,$41542
00137376,3,17,1,11,$10.00,$10.67,$6.35,$12.00,15,113,13,31,67,5,12,25,S,1,28,,U,U,$78400,35,$0
00014934,2,39,0,16,$13.00,$9.50,$8.41,,5,122,30,50,122,7,7,33,A,1,27,71,U,H,$70000,44,$41542
00137388,3,4,2,3,$30.00,$26.67,$23.75,$27.50,23,41,13,35,38,6,17,17,A,0,27,53,F,H,$44700,28,$0
00137387,3,3,2,2,$15.00,$13.67,$13.67,$14.00,25,33,11,30,28,5,14,12,A,0,27,43,F,U,$44700,28,$0
00137409,2,5,1,3,$15.00,$14.00,$12.60,$15.00,16,53,13,33,42,6,15,18,A,0,00,78,F,U,$60300,0,$37409
00137404,5,8,3,4,$9.00,$13.40,$11.25,$16.67,18,41,11,30,33,6,16,15,A,1,00,,F,U,$60300,0,$0
00137318,2,2,1,1,$16.00,$13.00,$13.00,$16.00,16,31,11,24,23,4,9,8,A,0,27,43,F,U,$60300,37,$37409
00137311,4,6,3,3,$4.00,$6.25,$5.83,$7.33,18,29,14,27,26,6,13,11,A,1,27,,M,U,$76900,0,$0
00137422,5,10,4,5,$10.00,$7.80,$9.90,$8.00,18,69,13,33,53,6,16,22,A,1,29,,F,U,$0,49,$0
00137171,1,1,1,1,$25.00,$25.00,$25.00,$25.00,24,24,9,19,17,4,8,7,N,0,29,17,F,U,$0,47,$0
00137456,3,13,2,9,$11.00,$11.33,$7.00,$11.50,26,123,9,29,62,4,14,25,A,1,29,68,F,H,$88700,60,$46518
00137432,3,3,1,1,$20.00,$15.00,$15.00,$10.00,18,32,12,31,28,6,15,13,A,0,33,61,M,H,$47500,50,$46518
00137272,2,12,1,6,$20.00,$15.00,$9.75,$20.00,24,128,7,23,44,4,12,18,A,0,29,85,U,U,$65000,64,$0
00190986,2,15,1,10,$19.00,$17.50,$8.93,$16.00,13,130,16,37,92,7,17,37,A,0,29,81,U,U,$65000,53,$46518
00137468,1,5,0,3,$20.00,$20.00,$11.00,,25,93,9,20,42,4,4,17,A,0,30,59,F,U,$45100,15,$48118
00137522,2,17,1,10,$18.00,$18.00,$13.12,$18.00,23,105,13,34,75,6,16,29,A,1,29,81,F,H,$93400,72,$49394
00137517,2,7,1,5,$25.00,$25.00,$16.29,$25.00,21,93,13,34,60,6,17,25,A,1,29,70,F,H,$92100,64,$49394
00137505,2,10,2,6,$17.00,$16.00,$13.00,$16.00,25,68,13,33,58,6,17,24,A,1,23,80,M,U,$117200,66,$0
00137499,7,12,5,7,$20.00,$16.43,$12.33,$17.00,24,52,11,30,41,6,17,18,S,1,23,82,F,U,$139000,79,$49394
00137491,8,9,4,4,$6.00,$4.88,$4.67,$5.25,16,32,14,28,29,6,13,11,A,1,29,67,F,H,$117200,73,$49394
00137472,1,1,1,1,$20.00,$20.00,$20.00,$20.00,24,24,7,14,11,3,7,6,N,0,46,,M,U,$69400,38,$0
00013913,4,23,2,13,$25.00,$19.00,$11.87,$18.50,13,125,30,52,102,7,18,36,S,1,29,85,M,H,$101100,58,$49394
00001734,5,10,2,2,$15.00,$10.20,$11.10,$7.50,4,33,24,38,52,9,15,18,A,0,23,,F,H,$96800,70,$49394
00006800,2,18,1,11,$25.00,$25.00,$14.28,$25.00,21,130,16,38,88,6,17,36,A,1,29,76,F,H,$92100,64,$49394
00137567,9,17,4,10,$10.00,$10.00,$8.65,$10.00,21,105,14,35,67,6,17,27,S,1,23,37,M,H,$102900,25,$72888
00137576,2,3,0,0,$10.00,$10.00,$8.33,,15,23,11,18,16,5,5,7,N,0,16,59,F,H,$81100,43,$63863
00136780,2,3,2,2,$10.00,$10.00,$8.67,$10.00,16,21,13,21,18,6,10,8,N,0,14,65,F,H,$0,17,$63863
00138951,1,4,0,2,$15.00,$15.00,$9.00,,19,66,10,24,40,4,4,14,A,0,23,69,M,U,$125000,53,$0
00134993,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,11,16,14,5,7,6,F,0,21,80,M,H,$73500,21,$40506
00137612,4,5,3,3,$10.00,$7.25,$6.80,$7.33,19,35,12,28,27,6,13,11,A,0,36,43,M,H,$43900,37,$0
00137628,2,3,2,3,$20.00,$20.00,$15.00,$20.00,22,45,12,30,35,6,14,14,A,0,49,37,F,U,$34100,31,$47778
00000493,1,4,0,0,$15.00,$15.00,$8.00,,20,79,10,18,29,3,3,8,F,0,53,,M,H,$78400,44,$38755
00137669,5,28,3,14,$5.00,$3.80,$3.61,$3.67,17,90,12,34,77,6,17,27,S,1,51,,M,U,$53500,33,$36303
00137700,5,15,4,7,$20.00,$24.00,$22.33,$25.00,18,127,14,35,81,6,17,33,S,1,48,64,M,U,$61900,53,$38514
00137702,1,1,1,1,$23.00,$23.00,$23.00,$23.00,17,17,11,16,14,5,7,6,F,0,41,71,M,H,$27900,47,$36234
00137714,2,2,2,2,$25.00,$22.50,$22.50,$22.50,20,28,13,27,25,6,13,11,A,0,53,69,M,H,$49700,41,$34125
00137776,3,14,2,12,$12.00,$10.67,$6.14,$11.00,16,130,13,34,72,6,16,31,S,1,23,77,M,H,$96400,66,$48197
00137747,2,20,2,7,$10.00,$9.00,$7.50,$9.00,24,68,12,32,59,6,15,21,S,1,29,73,F,U,$85900,57,$48197
00137744,2,7,0,2,$17.00,$16.00,$10.14,,25,63,11,31,45,6,6,19,A,0,23,74,M,U,$62100,59,$48197
00137734,2,2,0,0,$30.00,$27.50,$27.50,,26,32,11,26,25,5,5,10,A,0,23,,F,U,$62100,59,$48197
00007421,4,41,3,20,$9.00,$10.00,$8.61,$10.00,6,129,33,51,132,8,18,37,S,1,23,82,M,U,$96400,66,$48197
00013167,2,15,1,3,$20.00,$22.00,$18.33,$20.00,4,64,36,56,81,6,15,20,A,0,23,79,F,H,$76100,55,$48197
00092206,2,16,2,12,$10.00,$12.00,$8.00,$12.00,15,126,12,31,72,5,13,31,A,1,24,70,M,U,$98400,30,$0
00137780,2,4,0,0,$25.00,$22.50,$14.25,,18,52,14,34,43,6,6,17,A,0,49,47,F,U,$47500,55,$47328
00137781,1,15,1,9,$25.00,$25.00,$12.73,$25.00,21,93,13,32,69,6,15,25,S,1,51,,F,H,$42400,0,$34909
00137789,4,4,2,2,$12.00,$9.25,$9.25,$11.50,16,31,12,24,24,5,9,8,A,0,43,45,F,H,$63300,37,$45457
00137793,3,3,1,1,$5.00,$6.67,$6.67,$5.00,15,24,12,22,20,5,9,8,N,1,46,,M,U,$88100,38,$0
00009689,2,14,1,6,$10.00,$12.00,$11.71,$14.00,8,98,38,58,90,7,16,24,S,1,49,,F,U,$67800,22,$0
00137810,1,7,0,3,$20.00,$20.00,$16.43,,21,89,13,29,54,6,6,22,A,0,44,59,F,H,$97000,35,$49583
00137806,3,3,2,2,$12.00,$8.00,$8.00,$6.00,19,25,12,24,20,6,11,9,N,0,44,,M,H,$97000,35,$49583
00137814,7,19,4,10,$5.00,$4.86,$4.26,$4.75,18,86,13,35,63,6,17,25,A,1,45,60,M,H,$59800,40,$34907
00137820,2,10,0,3,$10.00,$10.00,$10.40,,15,74,12,31,56,5,5,21,A,0,52,56,M,H,$41500,44,$43000
00137861,6,14,4,8,$5.00,$7.50,$6.64,$7.75,19,93,11,33,57,5,16,21,A,1,38,87,F,U,$97000,53,$44070
